Estado;Cidade;Transportadora;Parça (Sim/Não)
SP;Alambari;SALDAO CAMPINAS;Sim
SP;Barretos;CONECTA CARGO;Não
SP;Alfredo Marcondes;BULKY LOG - JUN;Não
SP;Altair;CONECTA CARGO;Não
SP;Altinópolis;CONECTA CARGO;Não
SP;Alto Alegre;TRINDADE & CUBA;Sim
SP;Pedregulho;CONECTA CARGO;Não
SP;Alumínio;SALDAO CAMPINAS;Sim
SP;Álvares Florence;CONECTA CARGO;Não
SP;Álvares Machado;MEGA MULTI OUTL;Sim
SP;Álvaro de Carvalho;TRINDADE & CUBA;Sim
SP;Alvinlândia;CONECTA CARGO;Não
SP;Mirandópolis;TRINDADE & CUBA;Sim
SP;Americana;SALDAO CAMPINAS;Sim
SP;Américo Brasiliense;CONECTA CARGO;Não
SP;Américo de Campos;CONECTA CARGO;Não
SP;Amparo;BULKY LOG - JUN;Não
SP;Itariri;CONECTA CARGO;Não
SP;Analândia;CONECTA CARGO;Não
SP;Iacri;TRINDADE & CUBA;Sim
SP;Andradina;TRINDADE & CUBA;Sim
SP;Angatuba;CONECTA CARGO;Não
SP;Anhembi;CONECTA CARGO;Não
SP;Anhumas;CONECTA CARGO;Não
SP;Aparecida;CONECTA CARGO;Não
SP;Aparecida D'Oeste;CONECTA CARGO;Não
SP;Monte Alto;CONECTA CARGO;Não
SP;Santa Rita D'Oeste;CONECTA CARGO;Não
SP;Apiaí;CONECTA CARGO;Não
SP;Capão Bonito;CONECTA CARGO;Não
SP;Ouro Verde;CONECTA CARGO;Não
SP;Buri;CONECTA CARGO;Não
SP;Araçariguama;CONECTA CARGO;Não
SP;Araçatuba;TRINDADE & CUBA;Sim
SP;Araçoiaba da Serra;SALDAO CAMPINAS;Sim
SP;Aramina;CONECTA CARGO;Não
SP;Arandu;CONECTA CARGO;Não
SP;Arapeí;CONECTA CARGO;Não
SP;Araraquara;LOGME - TRANSPO;Sim
SP;Araras;SALDAO CAMPINAS;Sim
SP;Presidente Bernardes;CONECTA CARGO;Não
SP;Arco-Íris;TRINDADE & CUBA;Sim
SP;Arealva;CONECTA CARGO;Não
SP;Areias;CONECTA CARGO;Não
SP;Areiópolis;CONECTA CARGO;Não
SP;Ariranha;CONECTA CARGO;Não
SP;Cananéia;CONECTA CARGO;Não
SP;Artur Nogueira;SALDAO CAMPINAS;Sim
SP;Arujá;SAFARI MONTAGEM;Sim
SP;Aspásia;CONECTA CARGO;Não
SP;Assis;MEGA MULTI OUTL;Sim
SP;Atibaia;SALDAO CAMPINAS;Sim
SP;Flórida Paulista;CONECTA CARGO;Não
SP;Auriflama;CONECTA CARGO;Não
SP;Avaí;CONECTA CARGO;Não
SP;Avanhandava;CONECTA CARGO;Não
SP;Avaré;CONECTA CARGO;Não
SP;Iperó;SALDAO CAMPINAS;Sim
SP;Bady Bassitt;TRINDADE & CUBA;Sim
SP;Olímpia;CONECTA CARGO;Não
SP;Natividade da Serra;CONECTA CARGO;Não
SP;Balbinos;CONECTA CARGO;Não
SP;Bálsamo;TRINDADE & CUBA;Sim
SP;Bananal;CONECTA CARGO;Não
SP;Sud Mennucci;CONECTA CARGO;Não
SP;Itapira;MOVEIS CAMILO L;Sim
SP;Barão de Antonina;CONECTA CARGO;Não
SP;Barbosa;CONECTA CARGO;Não
SP;Bariri;LOGME - TRANSPO;Sim
SP;Barra Bonita;LOGME - TRANSPO;Sim
SP;Barra do Chapéu;CONECTA CARGO;Não
SP;Barra do Turvo;CONECTA CARGO;Não
SP;Caconde;MOVEIS CAMILO L;Sim
SP;Barrinha;CONECTA CARGO;Não
SP;Barueri;SAFARI MONTAGEM;Sim
SP;Bastos;TRINDADE & CUBA;Sim
SP;Batatais;TRINDADE & CUBA;Sim
SP;Piracaia;BULKY LOG - JUN;Não
SP;Bauru;LOGME - TRANSPO;Sim
SP;Bebedouro;CONECTA CARGO;Não
SP;Bento de Abreu;CONECTA CARGO;Não
SP;Bernardino de Campos;LOGME - TRANSPO;Sim
SP;Bertioga;SAFARI MONTAGEM;Sim
SP;Bilac;TRINDADE & CUBA;Sim
SP;Birigui;TRINDADE & CUBA;Sim
SP;Biritiba Mirim;CONECTA CARGO;Não
SP;Mogi das Cruzes;SAFARI MONTAGEM;Sim
SP;Boa Esperança do Sul;LOGME - TRANSPO;Sim
SP;Bocaina;LOGME - TRANSPO;Sim
SP;Bofete;CONECTA CARGO;Não
SP;Boituva;SALDAO CAMPINAS;Sim
SP;Bom Jesus dos Perdões;BULKY LOG - JUN;Não
SP;Bom Sucesso de Itararé;CONECTA CARGO;Não
SP;Ribeirão Preto;TRINDADE & CUBA;Sim
SP;Borá;CONECTA CARGO;Não
SP;Boracéia;LOGME - TRANSPO;Sim
SP;Borborema;CONECTA CARGO;Não
SP;Borebi;CONECTA CARGO;Não
SP;Santa Adélia;CONECTA CARGO;Não
SP;Botucatu;LOGME - TRANSPO;Sim
SP;Eldorado;CONECTA CARGO;Não
SP;Bragança Paulista;CONECTA CARGO;Não
SP;Braúna;TRINDADE & CUBA;Sim
SP;Brejo Alegre;CONECTA CARGO;Não
SP;Brodowski;TRINDADE & CUBA;Sim
SP;Brotas;CONECTA CARGO;Não
SP;Buritama;TRINDADE & CUBA;Sim
SP;Buritizal;CONECTA CARGO;Não
SP;Cabrália Paulista;LOGME - TRANSPO;Sim
SP;Cabreúva;SALDAO CAMPINAS;Sim
SP;Caçapava;SAFARI MONTAGEM;Sim
SP;Pirassununga;CONECTA CARGO;Não
SP;Cachoeira Paulista;CONECTA CARGO;Não
SP;Cafelândia;TRINDADE & CUBA;Sim
SP;Caiabu;CONECTA CARGO;Não
SP;Santos;SAFARI MONTAGEM;Sim
SP;Caieiras;SAFARI MONTAGEM;Sim
SP;Caiuá;BULKY LOG - JUN;Não
SP;Cajamar;SAFARI MONTAGEM;Sim
SP;Cajati;CONECTA CARGO;Não
SP;Cajobi;CONECTA CARGO;Não
SP;Cajuru;CONECTA CARGO;Não
SP;Divinolândia;MOVEIS CAMILO L;Sim
SP;Ribeirão Branco;CONECTA CARGO;Não
SP;Campina do Monte Alegre;CONECTA CARGO;Não
SP;Presidente Epitácio;CONECTA CARGO;Não
SP;Campinas;SALDAO CAMPINAS;Sim
SP;Campo Limpo Paulista;SALDAO CAMPINAS;Sim
SP;Cunha;CONECTA CARGO;Não
SP;Campos do Jordão;CONECTA CARGO;Não
SP;Campos Novos Paulista;CONECTA CARGO;Não
SP;Canas;CONECTA CARGO;Não
SP;Pontal;CONECTA CARGO;Não
SP;Cândido Mota;MEGA MULTI OUTL;Sim
SP;Cândido Rodrigues;CONECTA CARGO;Não
SP;Canitar;CONECTA CARGO;Não
SP;Capela do Alto;SALDAO CAMPINAS;Sim
SP;Capivari;SALDAO CAMPINAS;Sim
SP;Ituverava;CONECTA CARGO;Não
SP;Caraguatatuba;CONECTA CARGO;Não
SP;Carapicuíba;SAFARI MONTAGEM;Sim
SP;Elias Fausto;BULKY LOG - JUN;Não
SP;Cardoso;CONECTA CARGO;Não
SP;Itajobi;CONECTA CARGO;Não
SP;Casa Branca;CONECTA CARGO;Não
SP;Cássia dos Coqueiros;CONECTA CARGO;Não
SP;Castilho;TRINDADE & CUBA;Sim
SP;Catanduva;CONECTA CARGO;Não
SP;Catiguá;CONECTA CARGO;Não
SP;São Luiz do Paraitinga;CONECTA CARGO;Não
SP;São Luiz do Paraitinga;CONECTA CARGO;Não
SP;Cedral;TRINDADE & CUBA;Sim
SP;Cerqueira César;CONECTA CARGO;Não
SP;Cerquilho;SALDAO CAMPINAS;Sim
SP;Cesário Lange;SALDAO CAMPINAS;Sim
SP;Charqueada;CONECTA CARGO;Não
SP;Chavantes;CONECTA CARGO;Não
SP;Clementina;TRINDADE & CUBA;Sim
SP;Sarapuí;SALDAO CAMPINAS;Sim
SP;Colina;CONECTA CARGO;Não
SP;Colômbia;BULKY LOG - JUN;Não
SP;Conchal;SALDAO CAMPINAS;Sim
SP;Conchas;CONECTA CARGO;Não
SP;Cordeirópolis;TRINDADE & CUBA;Sim
SP;Coroados;TRINDADE & CUBA;Sim
SP;Coronel Macedo;CONECTA CARGO;Não
SP;Corumbataí;TRINDADE & CUBA;Sim
SP;Cosmópolis;SALDAO CAMPINAS;Sim
SP;Cosmorama;TRINDADE & CUBA;Sim
SP;Mirante do Paranapanema;CONECTA CARGO;Não
SP;Cotia;TANIA AOKI OUTL;Sim
SP;Cravinhos;CONECTA CARGO;Não
SP;Cristais Paulista;TRINDADE & CUBA;Sim
SP;Cruzália;MEGA MULTI OUTL;Sim
SP;Cruzeiro;CONECTA CARGO;Não
SP;Cubatão;CONECTA CARGO;Não
SP;Palmeira D'Oeste;CONECTA CARGO;Não
SP;Descalvado;CONECTA CARGO;Não
SP;Diadema;SAFARI MONTAGEM;Sim
SP;Dirce Reis;CONECTA CARGO;Não
SP;Dobrada;CONECTA CARGO;Não
SP;Dois Córregos;CONECTA CARGO;Não
SP;Dolcinópolis;CONECTA CARGO;Não
SP;Dourado;LOGME - TRANSPO;Sim
SP;Dracena;CONECTA CARGO;Não
SP;Duartina;LOGME - TRANSPO;Sim
SP;Dumont;CONECTA CARGO;Não
SP;Palestina;CONECTA CARGO;Não
SP;Echaporã;CONECTA CARGO;Não
SP;Elisiário;CONECTA CARGO;Não
SP;Embaúba;CONECTA CARGO;Não
SP;Embu das Artes;SAFARI MONTAGEM;Sim
SP;Embu-Guaçu;CONECTA CARGO;Não
SP;Emilianópolis;CONECTA CARGO;Não
SP;Presidente Prudente;MEGA MULTI OUTL;Sim
SP;Monte Aprazível;TRINDADE & CUBA;Sim
SP;Engenheiro Coelho;SALDAO CAMPINAS;Sim
SP;Itaberá;CONECTA CARGO;Não
SP;Rubinéia;CONECTA CARGO;Não
SP;Regente Feijó;MEGA MULTI OUTL;Sim
SP;Espírito Santo do Pinhal;MOVEIS CAMILO L;Sim
SP;Espírito Santo do Turvo;LOGME - TRANSPO;Sim
SP;Estiva Gerbi;SALDAO CAMPINAS;Sim
SP;Estrela D'Oeste;TRINDADE & CUBA;Sim
SP;Estrela do Norte;CONECTA CARGO;Não
SP;Euclides da Cunha Paulista;CONECTA CARGO;Não
SP;Fartura;CONECTA CARGO;Não
SP;Guaimbê;TRINDADE & CUBA;Sim
SP;Fernandópolis;TRINDADE & CUBA;Sim
SP;Fernão;CONECTA CARGO;Não
SP;Ferraz de Vasconcelos;SAFARI MONTAGEM;Sim
SP;Flora Rica;CONECTA CARGO;Não
SP;Floreal;CONECTA CARGO;Não
SP;Florínea;CONECTA CARGO;Não
SP;Florínea;CONECTA CARGO;Não
SP;Franca;TRINDADE & CUBA;Sim
SP;Francisco Morato;SAFARI MONTAGEM;Sim
SP;Franco da Rocha;SAFARI MONTAGEM;Sim
SP;Gabriel Monteiro;TRINDADE & CUBA;Sim
SP;Gália;TRINDADE & CUBA;Sim
SP;Garça;TRINDADE & CUBA;Sim
SP;Gastão Vidigal;CONECTA CARGO;Não
SP;Gavião Peixoto;CONECTA CARGO;Não
SP;General Salgado;CONECTA CARGO;Não
SP;Getulina;TRINDADE & CUBA;Sim
SP;Glicério;TRINDADE & CUBA;Sim
SP;Itapetininga;CONECTA CARGO;Não
SP;Martinópolis;TRINDADE & CUBA;Sim
SP;Guaiçara;TRINDADE & CUBA;Sim
SP;Guaíra;CONECTA CARGO;Não
SP;Guapiaçu;TRINDADE & CUBA;Sim
SP;Guapiara;CONECTA CARGO;Não
SP;Guará;CONECTA CARGO;Não
SP;Guaraçaí;TRINDADE & CUBA;Sim
SP;Guaraci;CONECTA CARGO;Não
SP;Tupi Paulista;CONECTA CARGO;Não
SP;Guarani D'Oeste;CONECTA CARGO;Não
SP;Guarantã;TRINDADE & CUBA;Sim
SP;Guararapes;TRINDADE & CUBA;Sim
SP;Guararema;CONECTA CARGO;Não
SP;Guaratinguetá;CONECTA CARGO;Não
SP;Guareí;CONECTA CARGO;Não
SP;Guariba;CONECTA CARGO;Não
SP;Itapeva;CONECTA CARGO;Não
SP;Guarujá;SAFARI MONTAGEM;Sim
SP;Guarulhos;SAFARI MONTAGEM;Sim
SP;Guatapará;CONECTA CARGO;Não
SP;Guzolândia;CONECTA CARGO;Não
SP;Herculândia;TRINDADE & CUBA;Sim
SP;Holambra;SALDAO CAMPINAS;Sim
SP;Hortolândia;SALDAO CAMPINAS;Sim
SP;Iacanga;CONECTA CARGO;Não
SP;Iaras;CONECTA CARGO;Não
SP;Ibaté;LOGME - TRANSPO;Sim
SP;Tanabi;TRINDADE & CUBA;Sim
SP;Ibirá;CONECTA CARGO;Não
SP;Ibirarema;MEGA MULTI OUTL;Sim
SP;Ibitinga;CONECTA CARGO;Não
SP;Pitangueiras;CONECTA CARGO;Não
SP;Ibiúna;CONECTA CARGO;Não
SP;Icém;CONECTA CARGO;Não
SP;Nhandeara;CONECTA CARGO;Não
SP;Iepê;CONECTA CARGO;Não
SP;Igaraçu do Tietê;LOGME - TRANSPO;Sim
SP;Mococa;MOVEIS CAMILO L;Sim
SP;Igarapava;CONECTA CARGO;Não
SP;Igaratá;CONECTA CARGO;Não
SP;Iguape;CONECTA CARGO;Não
SP;Ilha Comprida;CONECTA CARGO;Não
SP;Ilha Solteira;CONECTA CARGO;Não
SP;Ilhabela;CONECTA CARGO;Não
SP;Indaiatuba;SALDAO CAMPINAS;Sim
SP;Indiana;CONECTA CARGO;Não
SP;Indiaporã;CONECTA CARGO;Não
SP;Nova Granada;CONECTA CARGO;Não
SP;Inúbia Paulista;CONECTA CARGO;Não
SP;Ipaussu;CONECTA CARGO;Não
SP;Ipeúna;SALDAO CAMPINAS;Sim
SP;Ipiguá;CONECTA CARGO;Não
SP;Iporanga;CONECTA CARGO;Não
SP;Ipuã;CONECTA CARGO;Não
SP;Iracemápolis;SALDAO CAMPINAS;Sim
SP;Irapuã;CONECTA CARGO;Não
SP;Irapuru;CONECTA CARGO;Não
SP;Itaí;CONECTA CARGO;Não
SP;Itaju;CONECTA CARGO;Não
SP;Itanhaém;SAFARI MONTAGEM;Sim
SP;Itaóca;CONECTA CARGO;Não
SP;Itapecerica da Serra;SAFARI MONTAGEM;Sim
SP;Itapevi;SAFARI MONTAGEM;Sim
SP;Itapirapuã Paulista;CONECTA CARGO;Não
SP;Itápolis;CONECTA CARGO;Não
SP;Itaporanga;CONECTA CARGO;Não
SP;Itapuí;CONECTA CARGO;Não
SP;Itapura;CONECTA CARGO;Não
SP;Itaquaquecetuba;SAFARI MONTAGEM;Sim
SP;Itirapina;CONECTA CARGO;Não
SP;Itararé;CONECTA CARGO;Não
SP;Itatiba;SALDAO CAMPINAS;Sim
SP;Itatinga;CONECTA CARGO;Não
SP;Itirapuã;CONECTA CARGO;Não
SP;Itobi;CONECTA CARGO;Não
SP;Pirapozinho;MEGA MULTI OUTL;Sim
SP;Itu;SALDAO CAMPINAS;Sim
SP;Itupeva;SALDAO CAMPINAS;Sim
SP;Jaborandi;CONECTA CARGO;Não
SP;Jaboticabal;CONECTA CARGO;Não
SP;Jacareí;SAFARI MONTAGEM;Sim
SP;Jaci;TRINDADE & CUBA;Sim
SP;Jacupiranga;CONECTA CARGO;Não
SP;Jaguariúna;SALDAO CAMPINAS;Sim
SP;Jales;TRINDADE & CUBA;Sim
SP;Jambeiro;CONECTA CARGO;Não
SP;Jandira;SAFARI MONTAGEM;Sim
SP;Jardinópolis;CONECTA CARGO;Não
SP;Jarinu;SALDAO CAMPINAS;Sim
SP;Jaú;LOGME - TRANSPO;Sim
SP;Jeriquara;CONECTA CARGO;Não
SP;Joanópolis;BULKY LOG - JUN;Não
SP;João Ramalho;MEGA MULTI OUTL;Sim
SP;José Bonifácio;TRINDADE & CUBA;Sim
SP;Júlio Mesquita;TRINDADE & CUBA;Sim
SP;Jumirim;SALDAO CAMPINAS;Sim
SP;Jundiaí;SALDAO CAMPINAS;Sim
SP;Junqueirópolis;CONECTA CARGO;Não
SP;Juquiá;CONECTA CARGO;Não
SP;Juquitiba;SAFARI MONTAGEM;Sim
SP;Osvaldo Cruz;TRINDADE & CUBA;Sim
SP;Lagoinha;CONECTA CARGO;Não
SP;Laranjal Paulista;BULKY LOG - JUN;Não
SP;Lavínia;CONECTA CARGO;Não
SP;Lavrinhas;CONECTA CARGO;Não
SP;Lavrinhas;CONECTA CARGO;Não
SP;Leme;SALDAO CAMPINAS;Sim
SP;Lençóis Paulista;LOGME - TRANSPO;Sim
SP;Limeira;SALDAO CAMPINAS;Sim
SP;Lindóia;CONECTA CARGO;Não
SP;Lins;TRINDADE & CUBA;Sim
SP;Lorena;CONECTA CARGO;Não
SP;Lourdes;CONECTA CARGO;Não
SP;Louveira;SALDAO CAMPINAS;Sim
SP;Lucélia;CONECTA CARGO;Não
SP;Lucianópolis;TRINDADE & CUBA;Sim
SP;Luís Antônio;CONECTA CARGO;Não
SP;Luiziânia;TRINDADE & CUBA;Sim
SP;Lupércio;TRINDADE & CUBA;Sim
SP;Lutécia;MEGA MULTI OUTL;Sim
SP;Macatuba;LOGME - TRANSPO;Sim
SP;Macaubal;CONECTA CARGO;Não
SP;Macedônia;CONECTA CARGO;Não
SP;Magda;CONECTA CARGO;Não
SP;Mairinque;SALDAO CAMPINAS;Sim
SP;Mairiporã;SAFARI MONTAGEM;Sim
SP;Santo Antônio do Aracanguá;TRINDADE & CUBA;Sim
SP;Manduri;CONECTA CARGO;Não
SP;Marabá Paulista;CONECTA CARGO;Não
SP;Maracaí;MEGA MULTI OUTL;Sim
SP;Marapoama;CONECTA CARGO;Não
SP;Monte Azul Paulista;CONECTA CARGO;Não
SP;Mariápolis;CONECTA CARGO;Não
SP;Marília;MEGA MULTI OUTL;Sim
SP;Marinópolis;CONECTA CARGO;Não
SP;Matão;CONECTA CARGO;Não
SP;Mauá;SAFARI MONTAGEM;Sim
SP;Mendonça;CONECTA CARGO;Não
SP;Meridiano;TRINDADE & CUBA;Sim
SP;Mesópolis;CONECTA CARGO;Não
SP;Miguelópolis;CONECTA CARGO;Não
SP;Mineiros do Tietê;CONECTA CARGO;Não
SP;Mira Estrela;CONECTA CARGO;Não
SP;Miracatu;CONECTA CARGO;Não
SP;Mirassol;TRINDADE & CUBA;Sim
SP;Mirassolândia;CONECTA CARGO;Não
SP;Mogi Guaçu;MOVEIS CAMILO L;Sim
SP;Mogi Mirim;MOVEIS CAMILO L;Sim
SP;Mombuca;BULKY LOG - JUN;Não
SP;Monções;CONECTA CARGO;Não
SP;Mongaguá;SAFARI MONTAGEM;Sim
SP;Monte Alegre do Sul;BULKY LOG - JUN;Não
SP;Monte Castelo;CONECTA CARGO;Não
SP;Monte Mor;SALDAO CAMPINAS;Sim
SP;Monteiro Lobato;CONECTA CARGO;Não
SP;Morro Agudo;CONECTA CARGO;Não
SP;Morungaba;SALDAO CAMPINAS;Sim
SP;Motuca;CONECTA CARGO;Não
SP;Murutinga do Sul;TRINDADE & CUBA;Sim
SP;Nantes;CONECTA CARGO;Não
SP;Narandiba;MEGA MULTI OUTL;Sim
SP;Nazaré Paulista;BULKY LOG - JUN;Não
SP;Neves Paulista;TRINDADE & CUBA;Sim
SP;Nipoã;TRINDADE & CUBA;Sim
SP;Salesópolis;CONECTA CARGO;Não
SP;Nova Aliança;TRINDADE & CUBA;Sim
SP;Nova Campina;CONECTA CARGO;Não
SP;Nova Canaã Paulista;CONECTA CARGO;Não
SP;Nova Castilho;CONECTA CARGO;Não
SP;Nova Europa;CONECTA CARGO;Não
SP;Nova Guataporanga;CONECTA CARGO;Não
SP;Nova Independência;CONECTA CARGO;Não
SP;Nova Luzitânia;CONECTA CARGO;Não
SP;Nova Odessa;SALDAO CAMPINAS;Sim
SP;Novais;CONECTA CARGO;Não
SP;Novo Horizonte;CONECTA CARGO;Não
SP;Nuporanga;CONECTA CARGO;Não
SP;Ocauçu;TRINDADE & CUBA;Sim
SP;Óleo;CONECTA CARGO;Não
SP;Onda Verde;CONECTA CARGO;Não
SP;Oriente;TRINDADE & CUBA;Sim
SP;Orindiúva;CONECTA CARGO;Não
SP;Orlândia;CONECTA CARGO;Não
SP;Osasco;SAFARI MONTAGEM;Sim
SP;Oscar Bressane;CONECTA CARGO;Não
SP;Ourinhos;LOGME - TRANSPO;Sim
SP;Ouroeste;CONECTA CARGO;Não
SP;Pacaembu;CONECTA CARGO;Não
SP;Palmares Paulista;CONECTA CARGO;Não
SP;Palmital;MEGA MULTI OUTL;Sim
SP;Panorama;CONECTA CARGO;Não
SP;Paraguaçu Paulista;MEGA MULTI OUTL;Sim
SP;Paraibuna;CONECTA CARGO;Não
SP;Paraíso;CONECTA CARGO;Não
SP;Paranapanema;CONECTA CARGO;Não
SP;Paranapuã;CONECTA CARGO;Não
SP;Parapuã;TRINDADE & CUBA;Sim
SP;Pardinho;CONECTA CARGO;Não
SP;Pariquera-Açu;CONECTA CARGO;Não
SP;Parisi;CONECTA CARGO;Não
SP;Patrocínio Paulista;TRINDADE & CUBA;Sim
SP;Paulicéia;CONECTA CARGO;Não
SP;Paulínia;SALDAO CAMPINAS;Sim
SP;Paulistânia;CONECTA CARGO;Não
SP;Paulo de Faria;CONECTA CARGO;Não
SP;Pederneiras;LOGME - TRANSPO;Sim
SP;Pedra Bela;BULKY LOG - JUN;Não
SP;Pedranópolis;CONECTA CARGO;Não
SP;Pedreira;SALDAO CAMPINAS;Sim
SP;Pedrinhas Paulista;CONECTA CARGO;Não
SP;Pedro de Toledo;CONECTA CARGO;Não
SP;Penápolis;TRINDADE & CUBA;Sim
SP;Pereira Barreto;CONECTA CARGO;Não
SP;Pereiras;CONECTA CARGO;Não
SP;Peruíbe;SAFARI MONTAGEM;Sim
SP;Piacatu;TRINDADE & CUBA;Sim
SP;Piedade;SALDAO CAMPINAS;Sim
SP;Pilar do Sul;CONECTA CARGO;Não
SP;Pindamonhangaba;CONECTA CARGO;Não
SP;Pindorama;CONECTA CARGO;Não
SP;Pinhalzinho;CONECTA CARGO;Não
SP;Piquerobi;CONECTA CARGO;Não
SP;Piquete;CONECTA CARGO;Não
SP;Piracicaba;SALDAO CAMPINAS;Sim
SP;Piraju;CONECTA CARGO;Não
SP;Pirajuí;CONECTA CARGO;Não
SP;Pirangi;CONECTA CARGO;Não
SP;Pirapora do Bom Jesus;SAFARI MONTAGEM;Sim
SP;Piratininga;LOGME - TRANSPO;Sim
SP;Planalto;TRINDADE & CUBA;Sim
SP;Teodoro Sampaio;E S L KOSLYK CO;Sim
SP;Platina;CONECTA CARGO;Não
SP;Poá;SAFARI MONTAGEM;Sim
SP;Poloni;CONECTA CARGO;Não
SP;Pompéia;MEGA MULTI OUTL;Sim
SP;Pongaí;CONECTA CARGO;Não
SP;Pontalinda;CONECTA CARGO;Não
SP;Pontes Gestal;CONECTA CARGO;Não
SP;Populina;CONECTA CARGO;Não
SP;Porangaba;CONECTA CARGO;Não
SP;Porto Feliz;SALDAO CAMPINAS;Sim
SP;Porto Ferreira;CONECTA CARGO;Não
SP;Potim;CONECTA CARGO;Não
SP;Potirendaba;CONECTA CARGO;Não
SP;Pracinha;CONECTA CARGO;Não
SP;Pradópolis;CONECTA CARGO;Não
SP;Praia Grande;SAFARI MONTAGEM;Sim
SP;Pratânia;CONECTA CARGO;Não
SP;Presidente Alves;CONECTA CARGO;Não
SP;Presidente Venceslau;MEGA MULTI OUTL;Sim
SP;Rosana;CONECTA CARGO;Não
SP;Promissão;TRINDADE & CUBA;Sim
SP;Quadra;CONECTA CARGO;Não
SP;Quatá;MEGA MULTI OUTL;Sim
SP;Queiroz;TRINDADE & CUBA;Sim
SP;Queluz;CONECTA CARGO;Não
SP;Quintana;TRINDADE & CUBA;Sim
SP;Rafard;CONECTA CARGO;Não
SP;Rancharia;MEGA MULTI OUTL;Sim
SP;Redenção da Serra;CONECTA CARGO;Não
SP;Reginópolis;CONECTA CARGO;Não
SP;Registro;CONECTA CARGO;Não
SP;Restinga;TRINDADE & CUBA;Sim
SP;Ribeira;CONECTA CARGO;Não
SP;Ribeirão Bonito;LOGME - TRANSPO;Sim
SP;Ribeirão Corrente;TRINDADE & CUBA;Sim
SP;Ribeirão do Sul;CONECTA CARGO;Não
SP;Ribeirão dos Índios;CONECTA CARGO;Não
SP;Ribeirão Grande;CONECTA CARGO;Não
SP;Ribeirão Pires;SAFARI MONTAGEM;Sim
SP;Rifaina;CONECTA CARGO;Não
SP;Rincão;CONECTA CARGO;Não
SP;Rinópolis;TRINDADE & CUBA;Sim
SP;Rio Claro;SALDAO CAMPINAS;Sim
SP;Rio das Pedras;SALDAO CAMPINAS;Sim
SP;Rio Grande da Serra;SAFARI MONTAGEM;Sim
SP;Riolândia;CONECTA CARGO;Não
SP;Riversul;CONECTA CARGO;Não
SP;Roseira;CONECTA CARGO;Não
SP;Rubiácea;TRINDADE & CUBA;Sim
SP;Sabino;CONECTA CARGO;Não
SP;Sagres;BULKY LOG - JUN;Não
SP;Sales;CONECTA CARGO;Não
SP;Sales Oliveira;CONECTA CARGO;Não
SP;Salmourão;TRINDADE & CUBA;Sim
SP;Saltinho;BULKY LOG - JUN;Não
SP;Salto;SALDAO CAMPINAS;Sim
SP;Salto de Pirapora;SALDAO CAMPINAS;Sim
SP;Salto Grande;MEGA MULTI OUTL;Sim
SP;Sandovalina;CONECTA CARGO;Não
SP;Santa Albertina;CONECTA CARGO;Não
SP;Santa Bárbara D'Oeste;SALDAO CAMPINAS;Sim
SP;Santa Branca;CONECTA CARGO;Não
SP;Santa Clara D'Oeste;CONECTA CARGO;Não
SP;Santa Cruz da Conceição;BULKY LOG - JUN;Não
SP;Santa Cruz da Esperança;CONECTA CARGO;Não
SP;Santa Rita do Passa Quatro;CONECTA CARGO;Não
SP;Santa Cruz das Palmeiras;CONECTA CARGO;Não
SP;Santa Cruz do Rio Pardo;LOGME - TRANSPO;Sim
SP;Santa Ernestina;CONECTA CARGO;Não
SP;Santa Fé do Sul;CONECTA CARGO;Não
SP;Santa Gertrudes;SALDAO CAMPINAS;Sim
SP;Santa Isabel;CONECTA CARGO;Não
SP;Santa Lúcia;CONECTA CARGO;Não
SP;Santa Maria da Serra;CONECTA CARGO;Não
SP;Santa Mercedes;BULKY LOG - JUN;Não
SP;Santa Rosa de Viterbo;CONECTA CARGO;Não
SP;Santa Salete;CONECTA CARGO;Não
SP;Santana da Ponte Pensa;CONECTA CARGO;Não
SP;Santana de Parnaíba;SAFARI MONTAGEM;Sim
SP;Santo Anastácio;MEGA MULTI OUTL;Sim
SP;Santo André;SAFARI MONTAGEM;Sim
SP;Santo Antônio da Alegria;CONECTA CARGO;Não
SP;Santo Antônio de Posse;SALDAO CAMPINAS;Sim
SP;Santo Antônio do Jardim;CONECTA CARGO;Não
SP;Santo Antônio do Pinhal;CONECTA CARGO;Não
SP;Santo Expedito;CONECTA CARGO;Não
SP;Santópolis do Aguapeí;TRINDADE & CUBA;Sim
SP;São Bento do Sapucaí;CONECTA CARGO;Não
SP;São Bernardo do Campo;SAFARI MONTAGEM;Sim
SP;São Bernardo do Campo;SAFARI MONTAGEM;Sim
SP;São Caetano do Sul;SAFARI MONTAGEM;Sim
SP;São Caetano do Sul;SAFARI MONTAGEM;Sim
SP;São Francisco;CONECTA CARGO;Não
SP;São Francisco;CONECTA CARGO;Não
SP;São José dos Campos;SAFARI MONTAGEM;Sim
SP;São João da Boa Vista;MOVEIS CAMILO L;Sim
SP;São João das Duas Pontes;CONECTA CARGO;Não
SP;São João das Duas Pontes;CONECTA CARGO;Não
SP;São João de Iracema;CONECTA CARGO;Não
SP;São João de Iracema;CONECTA CARGO;Não
SP;São João do Pau D'Alho;CONECTA CARGO;Não
SP;São Joaquim da Barra;CONECTA CARGO;Não
SP;São José da Bela Vista;CONECTA CARGO;Não
SP;São José do Barreiro;CONECTA CARGO;Não
SP;São José do Rio Pardo;MOVEIS CAMILO L;Sim
